name,part,checksum,sha1,rom_type,cs1,cs2,cs3
"4040 $F000 DOS 2 (Rev 2)",901468-16,0x00075e8b,04b918cf4adeee8015b43383d3cea7288a7d0aa8,2332,0,1
"4040 $E000 DOS 2 (Rev 2)",901468-15,0x00073c9d,f702d6917fe8a798740ba4d467b500944ae7b70a,2332,0,1
"4040 $D000 DOS 2 (Rev 2)",901468-14,0x0006f5d4,ffb992b82ec913ddff7be964d7527aca3e21580c,2332,0,1
"4040 $F000 DOS 2 (Rev 1)",901468-13,0x00075c8d,6ada7904ac9d13c3f1c0a8715f9c4be1aa6eb0bb,2332,0,1
"4040 $E000 DOS 2 (Rev 1)",901468-12,0x00074198,e8a94f239082d45f64f01b2d8e488d18fe659cbb,2332,0,1
"4040 $D000 DOS 2 (Rev 1)",901468-11,0x0006f3d6,8415f3159dea73161e0cef7960afa6c76953b6f8,2332,0,1
