name,part,checksum,sha1,rom_type,cs1,cs2,cs3
"1541 $E000 (Rev 6AA)","901229-06AA",0x000f0cc5,c7f94f4f51d6de4cdc21ecbb7e57bb209f0530c0,2364,0
"1541 $E000 (Rev 5)","901229-05",0x000f0cc5,f5d60777440829e46dc91285e662ba072acd2d8b,2364,0
"1541 $C000 (Rev 1)","325302-01",0x000f575a,8e0547430135ba462525c224e76356bd3d430f11,2364,0
"1540 $E000 (Rev 1)","325303-01",0x000f06cb,56dfe79b26f50af4e83fd9604857756d196516b9,2364,0
